review,rating,date,bank,source,sentiment_label,sentiment_score
"I am facing difficulties related to network issues, while I have a good internet connection.",1,2025-01-11,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.889193594455719
It is good app but not have statment 1 week 1 month only 2 days and it is not order by time,5,2025-01-08,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9727411866188049
"I have been accessing my CBE from abroad very easily without problems .Good job, guy.",2,2025-01-22,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.999575674533844
The qr code scans must be backed to see the transfer is done and to use it easily,2,2025-01-25,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9893652200698853
"After the last two update, I am facing the worst experience with this app.",1,2025-02-02,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.999794065952301
"It is a shame not to appreciate the recent system improvements that the Commercial Bank of Ethiopia has been making, and I have no doubt that it will be different from this, InshaAllah. Another thing I would like to comment on is that the current method for transferring money to Telebir can own be sent to the person. So, it is possible to send money directly from the Commercial Bank to other banks. If you make it possible to transfer money directly to anyone, I would be very grateful.thank you",5,2025-02-06,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9879405498504639
"It is Nice, but some times details of credited amount not shown from whom sent.",4,2025-01-12,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.6728803515434265
"Great UX, simple to use yet has all necessary features.",4,2025-02-24,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9980582594871521
the most boring Mobil banking application in ethiopia.Please use alternative private banks mobile banking apps,1,2025-05-22,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9986202716827393
It's a good app but I have two suggestions. It would be nice if it had an option to change between our own accounts. The option for downloading and sharing transactions that we have made does not work,4,2021-12-24,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9990193843841553
needs improvement. can't see who makes the transfers the name should be seen when the detail is selected. also i have different accounts in my name and i can only use my phone for one account only ? mobile banking has become easy ....commercial banks of Ethiopia......you need to keep up!!!,1,2018-11-07,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9982166886329651
"Dear CBE Team, The updated version of CbE application is very interesting and has an additional features which is very nice but still the app doesn't have an option of transferring money into another Telebirr service number rather than own Telebirr account...so please add this feature.",4,2023-03-12,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9704182744026184
I have been used this app from the beginning and like it. On the current updated version it states we can share and save the transaction details. However it can't share or save. The only option I am using is Screenshot. So would you please review it?,4,2021-06-09,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.962465226650238
"I don't know what to do with this app anymore..after I synconized it, it doesn't show the features or the tools that needed to use for, just it shows my balance.. needed to be fixed asap.",1,2021-05-08,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9981024861335754
When you refresh your account it's slow and it doesn't tell you the latest update time. This means you don't know whether the figure you see is old or new. This upgrade was actually a downgrade!,1,2020-07-27,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9996676445007324
"Good but needs improvement. It should retain my settings. For example, I turned off the cbe- Noor option, but everytime I open the app, it defaults back to the previous setting.",4,2023-05-06,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9888511300086975
"With the recent update, I faced a serious problem similar to those mentioned by others. Hence I have to uninstall and reinstall the app...and it is working well now. I strongly suggest if CBE makes a regular check and take a quick corrective actions on reviews made by customers!!!",3,2019-03-14,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9954637885093689
its good and simple to use,5,2025-05-02,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9998610019683838
"I like the app, easy to use, if possible please add some more features like calculator. Simply add one more icon with calculator function, so the users can easily do some calculation without closing the app.",4,2024-10-15,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9953567385673523
Unrealeble in many ways; double payment more than 5 times; frequent interruptions; and don't produce receipt more often. CBE - pls come up with a better version as we move more and more to e-payement.,3,2023-12-27,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9987244009971619
"While Travelling, I couldn't transfer money from my account to another. I had to delete❌ the app and re install and then wait until they give me authorization code.... too complicated.",1,2022-11-13,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9995868802070618
"The app is broken, I can't see my balance or use any of the services ,when I try to transfer or do any thing else, error message ""none available ""appears. Please fix this problem.",1,2024-01-24,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.999803364276886
"Trasaction Reports are not full, the list only shows the last 10 transactions, I need to see every transaction I made , and make a contact us page on your app too, other than that it's a good app",3,2024-02-14,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9892452955245972
"I am out of Ethiopia I used to this app.It's very nice to use. but now I can't use. Also i tried the new version 4.1 and it doesn't work. I can't check my balance,transfer.... please help me!! how to solve the following problems? => can't sync & => none available",4,2020-07-27,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9989427924156189
"Wow cbe keep up the good work, the interface is very attractive,the processing speed is good(needs to put some effort),canceling or aborting any proceeding task seems impossible(of course the payment process should not be interrupted...i do agree)...all in all, I'm hoping this will be resolved soon by the updates...",4,2024-02-27,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9992352724075317
"1. Still no biometric sign in option 2. Annoying welcome notification 3. Not able to share payment receipts just from the app 4. Different interface from one mobile device to the other one. 5. In general, the app requires overhaul to cope with other mobile banking services of banks.",1,2024-02-16,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9973040819168091
Fantastic app! I appreciate it very much,5,2025-03-27,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9998745918273926
It's a quiet good and smoothly accessible app which allows users to transfer and deposit but it would have been very great if there was a chance for topping up or Adding balance to your account.,3,2024-02-16,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9987009763717651
Disappointing! I lost my phone so I went to a CBE branch to reactivate it (unnecessary imo) waited for 2 hours to receive the verification key for it to be useless and invalid.,1,2022-02-10,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9997715353965759
cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.989459753036499
The best application I have ever seen in Ethiopia banking industry.,5,2025-04-17,Commercial Bank of Ethiopia,Google Play Store,POSITIVE,0.9997448325157166
"Very smart app, but it's not compatible for all android version. So, please amend it since almost all users use mobile apparatus that have a version of below 6.",5,2020-08-11,Commercial Bank of Ethiopia,Google Play Store,NEGATIVE,0.9865754246711731
